Qu	
dringend	imperatively; urgent
Gedicht	ode; poem
Seele	soul; spirit
Mathematiker	mathematician; mathematicians
Sp	
Brodkey	
dran	
internationales	
Vermittlung	instrumentality; mediation; procuration
Linux	
landwirtschaftliche	agriculturally
passen	be suitable; to fit
Rajon	
Restaurant	restaurant
Versammlung	assemblage; congregation; convention; convocation; meeting
Demokratische	
Monte	
Act	
Doc	
geraten	advised; guessed
Quadratkilometer	
Schlagzeuger	drummer; percussionist
ersetzte	replaced; substituted; superseded; surrogated
exakt	minutely
feiern	to celebrate; to feast; to revel; to solemnize
tiefen	depths; downs; profundities
geschah	happend; happened; struck
erschossen	
Theoriefindung	
spät	
Slowakei	Slovakia (sk)
Wilhelms	
städtische	
ruhig	calm; calmly; easeful; halcyon; quiescent; quiescently; quiet; quietly; reposeful; restful; restfully; sedately; silent; smoothly; staid; still; stilly; tranquil; tranquilly; unexcited; unflustered; unharried; unruffled
erfuhr	learnt
bloß	bare; mere
Palais	
Typen	types
junger	
Thüringer	
Magnus	
Verfasser	author; authors; drafter; essayist; writer
Br	
Est	
Abkürzung	abbreviation; shortcut
Fuchs	fox; vulpine
stirbt	dies
Eishockeyspieler	
islamischen	
kündigte	gave notice
gelungen	
Li	
erneuten	
Erben	inherit; heirs
durften	were allowed
Kopie	copy; manifold; replica; replication; transcript
jeweilige	
Okres	
Richtlinie	guide line
Einschätzung	assessment; evaluation
Gallen	bilious
ungewöhnlich	anomalous; inconvenient; uncommonly; ununsual; unusual; unusually; unwontedly
Früchte	fruits; progenies
Logik	logic; logics
darzustellen	
bewerten	appraise; to appraise; to estimate; to rate; to value
ky	
Komplex	complex; complexly; complex
Costa	
Könige	kings
unmittelbarer	
Space	
Besiedlung	
Werft	dockyard
nil	
Steuern	route; to control; to steer; taxes
ausgerüstet	apparelled; equipped; mounted
Vertrauen	to confide; to rely; assurance; confidence; confidentialness; faith; reliance; trust; trustfulness
Erinnerungen	memoirs; memories; recollections; rememberances; remembrances; reminders; reminiscences; retrospections
Berufung	appeal; calling; vocation
akzeptiert	accepts
betreffenden	
grau	gray [Am.]; grey [Br.]
Dan	
Überschrift	caption; heading; headline; superscription; title
gänzlich	entirely; well; wholly
Christopher	
Gr	
Sterne	asterisks; stars
Kompositionen	
mangels	for want of
Mitteilungen	impartations
Forderungen	outstanding debits; receivables
Oberösterreich	
Überreste	
Orange	orange
sahen	
Unterlagen	brochures; components; data; substratums
Begründer	founder
Letzteres	
literarische	
Widerspruch	contradiction; contradictoriness; contrariety; crosspurposes; disaccord; discrepancy; inconsistence; opposition
Spektrum	spectra; spectrum
veröffentlichen	publish; to publish
Bauwerke	
bedeutete	connoted; mattered; meant; signified
mithilfe	
Betreiber	carrier
eure	
gefeiert	celebrated; solemnized
Ablehnung	disaffirmation; refusal; refusals
Miller	
Aufenthalt	abode; inhabitancy; inhabitation; layover; residence; sojourn; stay; stop
zurückzuführen	
Hahn	chanticleer; cock; rooster; spigot
melden	to announce; to message; to notify
wechseln	to alternate; to bandy; to change; to swap; to switch
verlegte	mislaid; misplaced
Duo	duo
erhebliche	
Bistums	
Greifswald	
aufzunehmen	
äußere	outside; outer
verblieb	
Brücken	bridges
stationiert	
Bedenken	to preconceive; qualms; scrupulosity; scrupulousness
Regiments	regimental
wofür	for what
Benedikt	benedict
Ausgrabungen	excavations
Christine	
circa	
vorliegen	
Out	
Küche	cuisine; kitchen
Bürgerkrieg	civil war
search	
erfolgreichsten	
Florian	
Bevölkerungsdichte	density of population; populousness
neuere	newly
qualifizieren	
Tote	
wahrgenommen	descried; perceived
Vertretern	
Country	
Male	marks
bekannteste	most known
kaufen	to cash; to purchase; buying; purchasing
Palast	palace
italienisch	Italian
polnisch	Polish
Neumann	
Antragsteller	applicant; applicants; claimant; enrollee; proposer
Tel	
kommenden	
Campus	campus; campuses
Wittenberg	
vorkommt	
Freigabe	deallocation; enable; enabling; release; unblocking
Affäre	affair
Wissens	
angegebenen	
Großvater	granddad; grandfather
Tanz	dance
angeführt	led
verteidigen	to advocate; to deploy; to vindicate
massiv	massif; compact; massive; massively; solid
Verteidiger	apologist; defence counsel; defender; pleader; pleaders
Oberbürgermeister	
Clubs	
gestartet	booted; started
background	
Bergbau	mining; mining industry
Prince	
zugeschrieben	ascribed; attributed; attributive
verweisen	to relegate
udssr	
orientiert	orientates; oriented
Entwicklungen	developments; evolutions
Königreichs	
Biografie	
Fahrzeugen	
komponierte	
Manchester	
entscheidet	clinches; decides; determines
Julia	
Women	
gefordert	postulated
Temperaturen	temperatures
Platzierung	
gebunden	bound; legato; tied; trussed
geliefert	supplied
Microsoft	
Wohnungen	apartments; flats; habitations; tenements
gehandelt	agitated; dealt; traded; trafficked
Kommentare	commentaries; comments
Gefühl	emotion; feeling; sense; sentiment
zeichnet	draws; plots
überarbeitete	
angegriffen	affronted; assaulted; attacked; offended
bewertet	appraises; valued
Krdbot	
Arbeitgeber	employer; employers; taskmaster
Gas	fluid; gas
Fred	fred
Projekts	
lautete	
dortige	
Aufführung	performance
hielten	
begleitete	attended; chaperoned; escorted; squired
diff	
Gattungen	
nebst	
betont	accents; emphasizes; stresses
aufs	
Insekten	insects
Langhaus	
Roth	
erwähnten	mentioned
Schwaben	Swabians
blaue	
nachvollziehbar	
Besitzungen	
erwähnen	to mention
Berichterstattung	coverage
Steiner	
verliert	loses
Fulda	
Risiko	hazard; peril; risk; venture
öffnen	to open; to unbolt; to unclench; to unclose; to undo
Sam	
Anteile	
Freunden	
Fotografie	photograph; photography; picture
Verleger	publisher
Geschäfte	bargains; businesses; shops
Areal	
zwanzig	twenty
Konflikte	conflicts
eingeordnet	ranged; ranged in
Mittelalters	
Hamilton	
beweisen	demonstrate; prove; proved; to prove {proved, proven}
Valley	
Landesregierung	government
wichtiges	
Vorläufer	harbinger; precursor; precursors; progenitor
Auflagen	editions; imposts
Anthony	
Lösungen	denouements; lotions; solutions
Hubert	
Michigan	
Publishing	
nachvollziehen	to comprehend; to reproduce; to understand
Abkommen	to deviate; agreement; deal; descendants
Hartmann	
allmählich	by and by; by degrees; gradual; gradually
echten	
Gesamtwertung	
Planeten	
gewöhnlich	conveniently; customary; generally; generally [speaking]; habitually; ordinarily; ordinary; ornery; trivial; usual; usually; vulgar; vulgarly
bürgerlichen	commons
Begegnung	encounter; meeting
hell	bright; clear; light; lucid
Mi	
kirchlichen	
verzichtete	renounced
Gäste	guests; sojourners
Sees	
Verletzungen	infringements; injuries; violations
Solo	solo; standalone
Alan	
Südseite	
bestellt	bespeaks; tills
Nationalversammlung	
untereinander	among each other; among one another; among themselves
Pause	pause; recess; stop
Freiwilligen	voluntarily; volunteers
Yorker	
Vorfeld	forefield
Danzig	
Chemnitz	
Elizabeth	
zählten	
Platten	
Wachstum	accretion; adolescence; growth; increase
Bit	bit
heutzutage	nowadays; these days
primär	
Dirigent	conductor
stammende	
zeigten	
Flüsse	rivers
Erkenntnisse	cognitions
bedroht	threatens
Fähigkeit	ability; capability; faculty; feature
Stuttgarter	
Kommandant	commandant
Alice	
Plätzen	
hinteren	
starten	initate
Reiter	cavalier; equestrian; horseman; horsemen; rider; riders; trooper; troopers
beliebt	liked; popular
Gewinner	gainer; winner; winners
gekauft	bought
bemerkt	detected; perceived
umfassen	to comprise; to contain; to cover; to enfold; to include; to span
Rekord	record
rechtlichen	
Erdgeschoss	first floor; ground-floor
absolute	absoluteness
Triebwagen	
Komponenten	components
Vorsprung	projection; protrusion
mitunter	
Bus	bus
reiche	proliferative
Ltd	
Gegenstände	materials
historisches	
Thailand	Thailand (th)
Contra	
Sperrung	inhibition; stoppage
Sendungen	mailings; missions; remittances; sendings
Antrieb	actuation; drive; impellent; impulsion; incentive; prompting; propulsion
Office	
Accounts	
Zeile	line; row
Erkrankung	disease
Taschenbuch	paperback; pocket book; pocketbook
Nachdruck	emphasis; reprint
Luis	
Elementen	
Kulturen	
einfügen	to infix; to insert; to integrate
Austria	
Death	
Humboldt	
Tim	
verglichen	compared; likened
Vorlesungen	
Luzern	
qualifizierten	
greift	gripes; grips; picks; snatches
teilte	divided; severed
Luise	
Aspekt	aspect
Ursula	
Kurfürst	
angekündigt	advertised; announced; pronounced
Kroatien	Croatia (local name: Hrvatska) (hr)
bewohnt	inhabits
Kärnten	
altes	
Project	
Schacht	duct; shaft
Genre	genre
Panzer	armor; armour; tank
verlinken	
digitale	
erhöhen	to exalt; to heighten; to increase; to increment
entwarf	charted; conceptualized; styled
erkannte	discerned
Marketing	marketing
vertritt	represents
Osmanischen	
erweitern	to amplify; to broaden; to dilate; to enhance; to enlarge; to expand; to extend; to interpolate; to ream; to widen; upgrade
dei	
reagiert	reacts
jemanden	
Hotels	hotels
Wandel	vicissitude
besiegte	conquered; defeated; discomfited; vanquished
zeitgenössischen	
Spaß	fun; joke; spree
Home	
Welle	axle; billow; shaft; wave
behandeln	discussed; to attend; to handle; to treat; to vet
vornehmlich	especial; especially
antreten	to report
Zürcher	
Spannung	fixture; strain; stress; suspense; tension
vereinzelt	isolates; sporadic
wirtschaftlich	economic; economical
Tageszeitung	daily
dunkel	abstruse; apocalyptical; dark; darkly; deep; dim; gloomy; murky; obscure; obscurely; opaque; recondite; shadily; swarthily; tenebrous
philosophischen	philosophical
Hauptrollen	
Mainzer	
roter	
lebende	
bestätigte	acknowledged; confirmed; countersigned; probated; ratified; validated
Einspruch	plea; protest; veto
engen	
überregionale	
eigenem	
Jr	
Bauarbeiten	construction work
Reichs	
Lyon	
Grande	magnifico
gerufen	called
eigenständigen	
Takt	beat; clock; clock pulse; gating; meter; savoir faire; stroke; tact; time
Kap	cape
seitlich	edgeways; lateral; laterally; marginally; sideways
schlägt	bashes; batters; beats; dollies; flicks; knocks; pommels; pummels; raps; slaps; slats; slugs; strikes; whacks
Mitgliedschaft	membership
sozial	social
Verstoß	breach
privat	private; privately
erwähnte	mentioned
Ostsee	
Powiat	
Oh	
größter	ultralarge
Howard	
Singles	
Flüchtlinge	escapees; fugitives; refugees
wikiprojekt	
Freiwillige	volunteer
nationaler	
angeht	
Notwendigkeit	necessity
Behörde	authorities
Laden	loading; to bootstrap; to charge; to download; to load; downloading; joint; loading; shop; store
überlassen	ceded; to cede; to leave {left, left}
Zentimetern	
Werkes	
Bewegungen	locomotions; motions; movements
Siedler	settler; settlers
Metall	metal; metal
Beach	
Regen	rain
Präfektur	
Aires	
finnischen	
Philip	
dänische	
Strafe	chastisement; penalty; punishment; retribution
Gulden	
linker	left
Model	model
tiefer	deeper
notwendige	
erl	
Düsseldorfer	
Ebenen	plains
Abraham	
stillgelegt	inoperative
hört	hears; listens; listens to
are	
Turin	
Hammer	blockbuster; gavel; hammer; sledge
notwendigen	
Kriege	wars
Kurs	class; course; exchange rate; rate (of exchange)
Achse	arbor; axis; axle; center line; pivot
Modus	mode
einsetzen	to constitute; to deploy; to enthrone; to implant; to insert; to instate; to patch; to reinsert; to set in
File	file
Darsteller	impersonator; performer
Weser	
solid	solid
rückgängig	retrogressive
zulässig	acceptable; admissible; admissibly; allowable; permissible; receivable; valid
Lissabon	
Opera	
Pittimann	
quer	across; athwart; cross; transverse
Willy	
Konflikten	
Felder	arrays; fields; pads; fields
Championship	
solch	such
Erzbistum	archbishopric
vereinigt	amalgamates; associated; associates; corporately; incorporates; rejoins; unifies; united; unites
Grube	pit
problematisch	problematic; problematical
Syrien	Syria (sy)
Sächsische	
Senator	senator
Racing	
lese	gathering
schwarzer	
königliche	
verlinkten	
Sicherung	backup; fuse; safeguard; security
abgebildet	mapped
Axel	
Gitarrist	
verständlich	comprehensible; comprehensibly; conceptional; intelligible; intelligibly; understandable; understandably
Willi	
Fleisch	flesh; meat
Buenos	
aufgelistet	listed
Banken	banks
verlaufen	
Artillerie	artillery; ordnance
annähernd	approx; approximate; approximately; roughly
Gärten	gardens
vorliegt	
Übersetzer	interpreter; translator; translators
versorgt	feeds; provides
Gordon	
zustande	
Drehbuchautor	screenwriter
begründen	to back up; to establish; to found; to justify
Vorsitz	chair; presidency
freiwillig	unsolicitous; voluntarily; voluntary
Regime	regime
stört	deranges; disturbs; incommodes; perturbs
Gruyter	
aw	
Standards	
Lebensjahr	year of one's life
Irak	Iraq (iq)
Pfund	pound (lb.)
Magazine	warehouses
move	
Residenz	residence; residency
zuständigen	
Herzogs	
Dialog	dialog; dialogue
Kampagne	campaign
Raymond	
studieren	study; to study
erschlossen	
Minnesota	
Dichte	density; densely; romanced
Benutzers	
Bemühungen	efforts
rechter	
interpretiert	interpreted; interprets
maximale	
überprüfen	to review; to revise; to screen; to verify
Ph	
Physiker	physicist
Dörfern	
Übersetzungen	translations; transmissions
Game	
Range	brat; minx; romp; tomboy
Tisch	board; desk; table
ge	
Atelier	studio
Kreisstadt	
Anbieter	(potential) seller; bidder; offerer; provider; supplier; tenderer
Zusammenfassung	subsumption; summarization; summary; summing-up; synopsis
unnötig	needlessly; unnecessarily; unnecessary
Zeichnung	drawing; drawn; outline; painting
Dreharbeiten	turning operations
verkehrt	amiss; amissly; consorts; inverted; perverse; perversely
informieren	to inform; to instruct
etablierte	
Hits	
Faktoren	factors
Christentum	
Beamten	
Videos	
Serbien	
anerkannten	
zurückgezogen	retreated; secludedly; seclusive; withdrawn
fordert	arrogates; exacts; postulates
volle	
registriert	registered
var	
überführt	
Borussia	
Vertrieb	ejected; distribution; marketing; sale; sales department
Volkes	
Wassertraeger	
überlegen	predominant; to consider; to deliberate; to ponder; to reason
Erlaubnis	admission; allowance; compliance; licence; licences; permission
eingeschränkt	lidded; restricted; retrenched
Hinblick	view
praktische	practically
wirst	
Spenden	bounties; doles
siebten	
mitten	middles
Sohnes	
match	
Railway	
besaßen	
Helsinki	
Jahrhunderten	
Adel	aristocracy; nobility; nobleness
katholisch	
Erfinder	contrivancer; contrivances; deviser; forger; inventor; originator
Handlungen	
Nacional	
Sag	
Kreisen	gyrate; to circle; to circulate
Louise	
Gotha	
Befreiung	deliverance; liberation; riddance
entstammte	was descended from
Mayer	
Baumeister	builder; builders; master-builder
Kommune	
Trio	
Schlagzeug	drums; percussion
Stadtbezirk	municipality
Republikanischen	
Marco	
Motto	motto; posy
Schulz	
Zuordnung	allocation; assignment
korrigiert	corrected; corrects
Anmerkungen	notes
frisch	cool; dewy; fresh; freshly; recent
Hannes	
angewendet	used
wahren	
teilt	apportions; divides; severs
Fan	bigot; fan
Ausgangspunkt	originator
zugeteilt	allocate
versteckt	covert; encrypted; ensconces; hidden; hides; stashes
Anmerkung	annotation; memo; note; remark
hingerichtet	
Löschkandidaten	
vermittelt	conciliates; intercedes; interferes; mediates; procures
Atmosphäre	ambience; atmosphere
leichten	
Stock	cane; floor; stick; storey
irgendwas	something; somewhat
Evolution	
Regelungen	
Nebenfluss	tributary
Lüneburg	
sinnvolle	
berechtigt	entitles; warrantable
Indianer	(American) Indian; redskin
Bataillon	battalion
Kenntnisse	attainments; awarenesses
Katholiken	catholics
sank	subsided
Urkunden	documentation; documents
Lemmata	
Erachtens	
Überlieferung	tradition
Sätzen	
Bundesland	(federal) state; land
Beschäftigten	
Nordseite	
benannten	
Generationen	generations
Überlegungen	deliberations; ventilations
kritisierte	criticized; zinged
publizierte	headlined; published
mmn	
Ausdehnung	dilatation; dimensioning; expanse; expansion; extension; stretch
Propaganda	advertisment
Koalition	coalition
List	wile; artfulness; craftiness; guile; stratagem; trick
Periode	cycle; period
wider	
sonstige	
Akten	documents
Kolonien	colonies; dependencies
Sandstein	freestone; sandstone
ernsthaft	serious; wholehearted
Vorteile	advantages; pros; vantages
Mythologie	
Parlaments	
einheimischen	
Sun	
stammenden	
Sanierung	redevelopment; sanitation
Francesco	
Zaphiro	
Dur	
geheimen	
Andy	
Standpunkt	attitude; point; point of view; position; post; standpoint
bestätigen	acknowledge; to affirm; to bear out; to certify; to confirm; to countersign; to indorse; to ratify; to validate; to verify
Autonomen	
Sprachraum	
elektronische	electronically
Can	
vermuten	to assume; to guess; to presume; to suppose; to surmise; to suspect
Minderheit	minority
landwirtschaftlich	agrarian; agricultural
Vermutung	assumption; conjecture; guess; guesswork; presumption
Zeilen	lines
vorherigen	previous
Reichstag	
Beförderung	advancement; carriage; forwarding; preferment; traction
Kurfürsten	
Hals	cervical; neck; throat
rief	called
derer	
Recherche	recherche
Mercedes	
verschwinden	disappearance; to disappear; to vanish
Erfindung	concoction; contrivance; figment; invention
Kennzeichen	badges; criterions; distinguishing mark; label; stamp; tag; to flag
Generalleutnant	
Maurice	
Entlassung	dismissal; layoff
Arme	arms; poor man; poor woman
Signal	signal
Dokumentarfilm	documentary film
Vorgang	instance; procedure; process; scene
Gefangenen	captives
Romans	
geprüft	examined; inspected; proved; proven; reviewed; scrutinized
Kanzel	cockpit; pulpit
Verlags	
Sabine	
Kleinstadt	small town
Wetter	weather
jkb	
bewaffneten	
hoffentlich	hopefully; I hope so; let's hope so
Ausscheiden	to eliminate
Zugriff	access; grasp; sharing
Missouri	
beitragen	contribute
Aufstellung	array; assembly; setting up
Lothringen	
Spur	groove; soupcon; spoor; trace; track; vestige
Schlüssel	clef; clefs; key; tools; crypto
arbeiteten	
Stufen	levels; ranges; rungs; stepped; stepping
Zeche	
Bibliotheken	libraries
sonstigen	
gelistet	
Mobile	
Bischöfe	bishops
Seminar	seminar; seminary
Einflüsse	ascendancies; influences
Hubraum	cylinder capacity
gültigen	
Asteroid	asteroid
Jonathan	
umfassenden	
Hospital	hospital
Kai	embankment; quay; wharf
Diplomat	diplomate
Musikern	
Boris	
bedeutend	connotatively; connoting; great; important; mattering; significant; signifying
Einzugsgebiet	
Händen	
Skulpturen	sculptures
Vorhaben	intentions; to intend; to mean {meant, meant}
Publikation	publication
neueren	
leichte	
juristische	
verwiesen	referenced
Substanz	substance
Zweig	brace; branch; path; twig
bat	begged
Debütalbum	
ek	
Norm	standard; norm
Merkmal	attribute; distinguishing mark; feature; symptom; token
Beendigung	completion; determining; ending; terminating; termination
negative	negatively
Höhen	heights; highs; ups
Loch	hole
Felsen	rock; rocks
Wiederwahl	re election; reelection
Kleidung	apparel; clothes; clothing; raiment; wardrobe; wear
Wars	
findest	
Clark	
leid	sorry; affliction; harm; sorrow; woe
Urban	
Dirk	
höchst	extreme; hegemonic; highest; most; paramount; paramountly; superlatively; supreme; topmost
Ten	
zb	
hohem	
bspw	
Schröder	
Litauen	Lithuania (lt)
lieben	love; to like; cupids
Zoll	custom; customs duty; duane; duty; toll
Roma	
Schicht	film; layer; shift; strata; stratum
Mond	moon; lunar
Queen	
gelbe	
lasse	
Fürstentum	principality
Beobachtung	observation
Helden	heroes
Beachtung	heed; observance
Gefangenschaft	captivity; confinement
fragt	asks; demands; inquires; interrogates; prompts
verarbeitet	handled; works up
Endrunde	
Administrator	
verlieren	to lose {lost, lost}
Draft	
total	
Finger	finger; fingers
Reaktionen	reactions
Gebietes	
Berechnung	account; calculation; computation; counting; reckoning
Sizilien	
Premier	
Disziplin	discipline
befindliche	
Mangel	absence [of]; dearth; deficiency; desideratum; fault; privation; scarceness; scarcities; scarcity; shortage; shortcoming; want
Begriffen	comprehended
Anliegen	
Duke	
ähnelt	resembles
Abenteuer	adventure; adventures
Pedro	
Vizemeister	
Mont	
orthodoxen	
Philologie	study of language and literature; [Am.] philology
Teilung	devide; partition
Stanley	
kümmern	
spezialisiert	
Wünsche	wishes
verliebt	amatory; amorous; enamored; enamoured; falls in love; fond; fondly
Ermordung	assassination
Endspiel	
gelben	
aufeinander	
transportiert	transports
äußerte	uttered
Rückseite	back; backside; flipside; reverse
größerer	
Benz	
his	
polnischer	
Einnahmen	
funktionieren	function; to act; to perform; to work; to go {went, gone}
erteilt	gives
peng	
Oslo	
zeichnen	to chart; to draw {drew, drawn}
Conference	
Obergeschoss	
korrekte	
befreit	deliveries; disengages; enfranchises; exempts; extricates; freed; frees; liberates; libs; rids; uncages; unfetters; unshackles
Speyer	
Library	
Nordischen	
gebildeten	
Staatsexamen	
zwingend	bludgeoning; coercible; coercing; coercive; cogent; cogently; compellable; compelling; compulsive; constraining; forcing; imperative; mandatory; stringent; stringently; urgent
Admiral	admiral
bedeuten	connote; means; signify; stand for; to mean {meant, meant}
sammelte	collected; garnered; gathered
Irrelevanz	
Sprung	branch; crack; fissure; jerk; jump; skip; spring; transfer
Fellow	
ar	
komme	
Flugplatz	aerodrome; airfield
Edmund	
europäischer	
Dokument	document; scripture
Century	
Persönlichkeit	bigwig; character; personage; personality
Mauern	stonewall; to lay bricks; walls
Stettin	
Gymnasiums	
Germanistik	German philology; German studies
scharf	acrid; acridly; acute; caustic; edged; hot; keen; poignant; poignantly; pungent; pungently; sharp; sharply; strident; subtle; tangy; trenchant; twangy
Court	
Zweitligisten	
fliehen	to flee {fled, fled}
erwies	proved
Schwanz	caudal; cock; dick; dong; tail
Diego	
Profi	professional
entscheidende	crucially; decisively
Stoff	cloth; material; stuff
Exemplaren	
Australian	
Leutnant	second lieutenant
zugehörigen	
Monarchie	monarchy
Chemiker	chemist; chemists
Justiz	judiciary; justice
rückte	hitched
erweiterten	
Marcel	
Worms	
wonach	after what; whereupon
Vorfahren	ancestors; forbears; forebears
Order	
Abbau	dismantling
jemals	ever
Bruders	
Stämme	phyla; tribes
Planungen	
vorn	ahead; before; fore; in front
Charlie	
gewählten	
interessierte	was interested in
Feier	celebration; ceremony
Saal	hall
grob	bluntly; coarse; coarsely; crass; crude; gruff; gruffly; raw; rough; roughly; rudely; truculently; uncivil; uncouth; unsubtle
Edinburgh	
Landtagswahl	
Winterspielen	
Lokomotive	engine; locomotive
gebeten	
Künstlers	
Bahnhofs	
Jimmy	
vermehrt	aggrandizes; augmented
Amtsgericht	county court
Zusatz	accessory; add-on; addend; addends; addition; application; auxiliary; backing; endorsement; supplement; ancillary
Hm	
Beine	legs
ständigen	
Fern	afar; aloof; distant; far; long distance; remote
Begriffs	
nachts	at night; by night
Bestimmungen	appointments; assignations; designations; determinations
Ankunft	arrival
Board	
Kaserne	barracks
revertiert	
fremden	aliens; strangers
Haltepunkt	
Informatik	computer science; informatics; information science
Erwachsenen	grown ups
Medium	
Prager	
erfolgreichste	most successful
verändern	diversify; to alter; to clone; to mutate
silbernen	
Ereignissen	
Tennis	tennis
anfangen	to begin; to open; to set off; to start; to start off; to become {became, become}
abseits	apart; apart (from); offside; offsidely; aside
Rechnung	account; bill; calculus; invoice; reckoning
Philippe	
qualifiziert	qualifies
renoviert	redecorates; renovates; upholsters
Fotograf	photographer
Erik	
Polizisten	bobbies; constables; policemen
bestattet	
abgehalten	detained; kept from
Limburg	
Donald	
Montreal	
Ian	
Kupfer	copper
Erstligisten	
Mittelmeer	mediterranean; mediterranean
Haag	
Abhängigkeit	subjection
half	assisted; helped
Kreuzung	crossbreed; crossing; hybridization
Inc	
Stab	baton; rod; staff; wand
Ursachen	causales
theoretisch	theoretic; theoretical; theoretically; theoreticly
niedrigen	
flachen	
passieren	pass; to happen
Erhalt	
Strategie	strategy
Bobo	
Arbeitsgemeinschaft	joint venture; syndicate; work group; working group
Kette	catena; chain; string
Etappe	hop
Georgia	
Wahlbezirk	constituency; electoral district [Am.]; ward
Faktor	coefficient; factor
Löschanträge	
kritischen	
Olaf	
meldete	notified
Stadtteile	
Vorschriften	instructions; prescriptions
Herzen	hearts
Theatre	
Pastor	parson
empfangen	conceived; receipt; receipted; to receive
Ressourcen	
allenfalls	at all events
Epoche	epoch; era
stattfindet	
fuer	
schnellen	to spring {sprang, sprung}
älterer	elder
weichen	to give way; to go away; to smooth; to yield
empfing	received
Ann	
End	terminal; terminative
Wikidata	
Rumpf	body; fuselage; nacelle; trunk
drüber	
Auschwitz	
gezielt	aimed
Vorträge	recitations
oberste	toggling
Marken	
Kapazität	capacity
Your	
benachbarte	
wusste	intuited; knew
Development	
auseinander	asunder
Qualitätssicherung	quality assurance
Gebietsreform	
Pius	
png	
verkauften	
Landtags	
Administratoren	
Fische	fishes; pisces; porgy
Durchschnitt	intersected; sectioned; average
Haushalten	budget; economize; housekeeping
Konzern	affiliated group; combine
Ausrüstung	apparatus; equipage; equipment; machinery; outfit; plant
Kohle	carbon; coal
folgendes	
Bruch	breaking; burst; fraction; fracture; rupture
Märchen	fairy tale; fairy-tale
befestigt	affixed; affixes; appends; clamps; cleats; fastens; fixates; fortifies
annehmen	to accept; to adopt; to assume; to expect; to imbibe; to presume; to suppose
Night	
Kim	
Vandale	
Knochen	bone; bones; knucklebone
sk	
Edgar	
entfernten	
vergleichen	to collate; to liken
Job	job
rechtliche	
Kavallerie	cavalry
trennen	to decollate; to disassociate; to disconnect; to disjoin; to disrupt; to dissociate; to disunite; to part; to secede; to segregate; to separate; to sever; to sunder; to unlink; to slit {slit, slit}
Decken	defray; to cover; blankets; ceilings
Allianz	
ungarische	
Kraftwerk	power station
bestritten	
Creek	
berühmte	famously
Äußerungen	utterances
häufigsten	
Badminton	
Spalte	chasm; chink; col; column; crevice; rift
Ausgang	conjunction; egress; egression; exit; outlet; output; to exit; way out
Krankheiten	diseases; illnesses; maladies; sicknesses
Airport	
Naturschutz	conservation
Moschee	mosque
gesellschaftliche	socially
fortgesetzt	continually; continued; continuously
Einordnung	classification; subsumption
beteiligen	enlist
Janeiro	
Chief	
Denis	
Schauspiel	play; spectacle
zeitlich	seasonal; temporal; temporale; temporally; time
wörtlich	literal; textual; verbal; verbally; verbatim; word-for-word
Philosoph	philosopher
Ausführungen	achievements; effectuations; executions; implementations
Redundanz	redundancy
Sports	
nachweisbar	traceable; veritably
hinreichend	adequate; adequately; enough; sufficient; sufficiently
Bildes	
verkehren	to consort
Fake	
Unterkategorien	
Giuseppe	
dünn	fine; lank; skinny; slight; tenuous; tenuously; thin; thinly; thinn
verabschiedet	says good bye
gestrichen	
Petrus	
Wisconsin	
Heim	asylum; fireside; home
könntest	
Sarah	
persönlicher	
lateinische	
Bundesstaaten	
Philippinen	Philippines (ph)
Flecken	spots; stains
bestimmter	
Systemen	
breiter	
Claus	
ausgehen	to go out
Detail	detail
jegliche	
Alois	
mehrheitlich	
Afghanistan	Afghanistan (af)
Stone	
Böden	bottoms; grounds; soils
Lu	
Ferrari	
Ross	horse; steed
verschwunden	disappeared; vanished
Reichweite	scope
cds	
gedruckt	listed; printed; printet
Wochenende	weekend
Heeres	
Bridge	
Händler	monger; dealer; dealers; monger; outfitter; purchasers; retailer; salesman; salesmen; salesperson; trader
Vorrunde	preliminary round
Aktivität	activity
Erkenntnis	cognition; cognizance; perception
anerkannte	
Tatort	site of crime
unverändert	unaltered; unalteredly; unchanged; unchangedly; unmodified; unvaried
Syndrom	syndrome
Santiago	
Place	
wahre	
belegten	
wendet	
Betrachtung	contemplation; inspection; meditation; view
Aufzeichnungen	accounting records; notations; records
Image	image
konzentrierte	concentrated; concentrative
Paulo	
Colorado	
Ruth	
Sex	
Wangen	cheeks; jowls
Kalten	
Bemerkenswert	notable; notably; noteworthy; noticeable; noticeably; observable; observably; remarkable; remarkably
Anfragen	
zugrunde	
erläutert	elucidates
Vielfalt	diversity; variety
konzipiert	
Außenminister	
beantwortet	answered; responds
beschriebenen	
Unfug	horseplay; mischief; rag; shenanigans
Anführer	chief; leader
Künstlerin	
Option	option
ägyptischen	
Adams	
viermal	four times; quadruple of
verstorben	deceased; defunct
schreibe	
Anlehnung	
Strand	beach; seaside; strand
sorgt	worrys
ausgehend	going out; outgoing
Department	
Bürgerschaft	citizenry; township
Gesetzes	
Stürmer	hotspur
Skulptur	sculpture
Schaffung	
eintragen	to enroll; to fill out; to register
Feldzug	campaign
produzieren	to produce; to turn out; produce
Kuba	Cuba (cu)
Empire	
Trasse	
District	
vergrößert	amplifies; augmented; augments; enhanced; enlarged; enlarges; heightens; magnified; magnifies
Holocaust	
kandidierte	
vorzeitig	abortive; abortively; premature; prematurely; untimely
Koordinaten	coordinates
